__text__,kmeans_label,dbscan_label
still using nothing new phone making want upgrade maybe year think,1,-1
still rocking iphone lol,3,-1
lost track new one,2,-1
iphone mini unusable pushing,3,-1
exactly mini everything look biggest change dynamic island switch samsung,2,-1
glad brought back camera layout series,2,-1
used like back year gap got super aggressive hopefully go back incentize innovation dont need yearly stuff stupid,2,-1
literally lol,2,-1
new new constant release iphones ellusion mind competence need something newer make think latter iphone lot better yet difference blink number,2,-1
mean look many phone samsung making year dam near well,1,-1
reading pro max,0,-1
company focus new customer old customer,2,-1
car manufacturer release new model every year always apple asking buy latest model every year simply offering product anyone want buy technology advance every year apple includes latest feature newest model industry,1,-1
samsung shit pixel moto wtf talking much iphone pro max bro gtfo,0,-1
difference usb refresh rate titanium shell instead stainless steel making lighter,2,-1
shellyu average user see someone work device micro level change much,2,-1
theoddgamer upgrade stop supporting phone got iphone phone everything want people need get newest iphone every year dnt know spend money,1,-1
point buying phone like buying car change brake really old generation innovation curve flattening,2,-1
diegoseb true literally every phone market year year change minimal point,1,-1
iphone user correct using mine year used friend phone guess exact,2,-1
jojothe,2,-1
using good used lot battery problem used last couple hour volume speaker sooo low feel like issue need upgrade,2,-1
apple make huge profit everytime release iphone hell would stop making one every year,1,-1
right still got pro max going get pro max enough time,0,-1
buy contract finished get new phone,2,-1
ive telling people year,1,-1
stagger people get every year able get newest given year pretty smart actually,1,-1
go samsung series,2,-1
make money every new realese every year matter phone,1,-1
thing changed since iphone,3,-1
beyond,2,-1
still using pro max best model nothing change,0,-1
still using plus still fine,2,-1
farisnordin would upgrade year maybe next year,1,-1
mean need latest greatest know people upgrading like went,2,-1
people lost job new product,2,-1
iphone,3,1
feel releasing every year stupid,1,-1
get back android,2,-1
way get updated phone yearly certain contract offer upgrade yearly tbh people pay give take couple hundred every year latest phone,1,-1
remember every person hold latest tech yearly iphone phone release pointless matter update minor mainly people old iphones lot people use older generation iphones latest one iphone user would wait instead bcs feel like update would get enough point yearly release feel like latest one worthy skip,2,-1
shape absolutely correct,2,-1
ightmrfr salty android fanboy,2,-1
true,2,-1
use apple android wan buy latest one every year love seeing brokies cry logic,1,-1
made jump iph pro max besides bigger screen refresh rate phone nothing really exclusive wow like make think jumping samsung ultra fold,2,-1
bro make money lmao,2,-1
andiundertaker trust jumped ship samsung nothing better going switch android recommend pixel pro,2,-1
kxd put fry bag bro,2,-1
iphone camera wayy better,3,-1
lot changed,2,-1
nickmetal yup considering upgrading year,1,-1
midwestpyro bad comparison car doesnt suffer much time like phone software etc,2,-1
camera processor memory software battery button display many people saying nothing changed innovation ignore fact plenty actually change every year classic design original iphone iterates slightly year year mean nothing changed throwing new feature wall hoping something stick others porsche reinvent design dna neither apple rarely compromise material performance slip time thing try lot people strike chord worry enjoy android experience worry apple sheep,1,-1
dumb comment lmao,2,-1
changed since bought see reason upgrade anytime soon,2,-1
went pro max ultra precisely reason,0,-1
everywhere comment section defending apple people like exactly reason iphone upgrade stagnated happily buy apple release iphone calling iphone lmao seriously tho achieve defending multi billion dollar company online,3,-1
zioser true,2,-1
micro chip every year evolves smart thats good bad time versus theory technology held back market improve time,2,-1
tbf though year release cycle phone broke month cycle hate buying new phone knowing month old since release compared month keep yearly release cycle even small spec bump time,2,-1
wonder value doesnt much even year two,2,-1
think get assumption sale data would know every single year,1,-1
currently mini either going get cheaper price come might get christmas present,2,-1
outside sure sadly much changed improved since inside,2,-1
stop releasing new iphone employee unemployed kind others buddy,2,-1
social climber always need latest iphone model fall behind trend,2,-1
neither samsung yet new galaxy note released every single year,1,-1
yup love mini,2,-1
appease share holder,2,-1
wow profound truly original take apple,2,-1
still mini dont see reason switch,2,-1
need money need release,2,-1
lot changed screen notch video photography storage better screen change really occur iphone essentially display,2,-1
replace apple call duty,2,-1
ightmrfr greatest tho might best hardware definitely best experience user first time ever android lagged behind feature fact saying die hard android user,2,-1
,2,2
obviously know apple built last bro even grandma us iphone first gen still going strong,2,-1
know nothing tech,2,-1
mind give people choice phone option,2,-1
exactly iphone saying think real upgrade pro getting next still keep backup phone,0,-1
doni doni people stupid imagine update every year would easy iphone many upgrade would develop product way consumer need upgrade every year upgrade year want refurbished phone take new model market guy samsung lover way also thing phone,1,-1
happens car thing need change car every year,1,-1
frrrr,2,2
paulsharp still iphone plus lol,3,-1
iphone soo happy,3,-1
yes life boring,2,-1
well gotten upgrade since iphone happy iphone,3,-1
buy btw,2,-1
every year lining obviously,1,-1
percentage pulled as,2,-1
every company apple samsung google tell either hater,2,-1
processor much better easily tell speed difference phone,2,-1
yeah really need love upgrade often love seeing push technology farther farther even something minor,2,-1
great point midwestpyro,2,-1
kinda funny people alway mention apple release many iphones samsung release like something phone every year,1,-1
samsung phone changed since,2,-1
honestly right lucrative release one every year stuff like watch ipads getting released,1,-1
cap,2,-1
deez exactly apple successful,2,-1
nah stay awesome casekoo case australia,2,-1
yeah pro max upgrading year tho,0,-1
true newer model significantly better battery series model usb action button titanium color look awesome paired watch ultra literally made titanium much durable also lighter time model actually pretty significant step even design wise yeah sure little change personally want dramatically new design every year iphone already look beautiful classy,2,-1
,2,2
since iphone,3,-1
exactly population easily fooled slow,2,-1
apple creative,2,-1
forgot every year portion people looking upgrade phone many year iphone mini buy last year people probably upgraded iphone etc change might marginal newer iphone jump decent enough atleast battery side,1,-1
make new phone every year people buy new phone every year people buying new phone putting getting new phone year marketing demographic ridiculous,1,-1
tell hardware software improvement year year even worse since iphone mention seamless interface ecosystem smart phone get flip phone,1,-1
would agree accept point kind necessary like coming jump feel awsome feel like people new one every year upgrade every year even wait software update die,1,-1
kamdonevans yeah might upgrade year,1,-1
buy lol,2,-1
forget always want latest releasing phone every year make sure every person change phone every year walk apple store always relatively fresh phone otherwise release every year competition every year risk losing customer,1,-1
percent still good million mean,2,-1
agree think keep releasing every year eventually run idea phone really vary much,1,-1
elieau,2,-1
,2,2
elieau replied random comment wth got notification,2,-1
actually replying original comment idk got notif,2,-1
people upgrade iphones yearly schedule yeah releasing every year make sense,1,-1
course need release people buy new one every year people upgrading year old phone newest one get,1,-1
like replying iphone seems weird true talk,2,-1
phone old time iphone,3,-1
even know going release year literally complaining speculation confirmed,2,-1
,2,2
lifeontwowheels happy cheap samsung moving away apple product never got use hated apple glad back,2,-1
capitalism would never allow people content moment need make new phone every year create fomo pressure replace perfectly good ohone,1,-1
really joe road might upgrade next year instead year like always customer every release year tailored,1,-1
pro max got pro max seem exact minus camera lol,0,-1
math check try someone upgrade every year new one new even year nobody want pay full price last year phone new stuff many improvement full redesigns every single year nice,1,-1
joke upgrading year iphone,1,-1
still work,2,-1
since iphone,3,-1
cpu graphic screen quality option camera zoom bunch others thing changed since release iphone people doesnt notice apple built inside outside mean improve outside much inside yes like graphic cpu lot thing apple always like intelligent find,2,-1
use dumb kid gain money,2,-1
always someone need upgrade mother iphone upgraded pro,0,-1
true four iphones currently love never understand need new phone every year,1,-1
davidhalley actually pro max love pro probably upgrade need though,0,-1
holding iphone seeing comment,3,-1
people still buy anyway kinda whole point marketing product anyway lol,2,-1
need latest greatest right still pro max plan keeping,0,-1
theoddgamer people wait long upgrade upgrade every year,1,-1
kurtschwoerer nawl got android want risk change,2,-1
lookin whoasked ima keep pro max till die,0,-1
apple rely actually optimizing older one much like android company,2,-1
still lol nothing new except camera change probably make apple camera point,2,-1
biggest cosmetic change dynamic island titanium frame,2,-1
yeah people better getting model plus one changed camera pro pro max look exactly like pro pro max literally apple stop making new phone every year,0,-1
thing changed back glass cracked cam dont work debating wan stick apple switch galaxy,2,-1
,2,2
yes company part movement lecturing saving planet need wastefully make new phone every year,1,-1
got iphone mini user sitting watching updatw,3,-1
using look like using longer time isy since casualty white screen death buying,2,-1
iphone,3,1
change compound people change every year anyways better switch pro,1,-1
upgrade next pro friend telling next phone much different yeah whole buying every year great point cuz think pretty substantial current pro,1,-1
agree percent,2,-1
,2,2
one need latest greatest,2,-1
thecosmicrealm need,2,-1
oddly enough finally upgrading year since pro max lol havnt felt need upgrade battery as,0,-1
still iphone mini probably keep loses software support hopefully apple make small phone like iphone pro max size went back iphone mini,3,-1
yeah cry android,2,-1
commenting approval iphone wife latest pro max,0,-1
iphone definitely different actually use bar top thought would slim gon redesign,2,-1
iphone pro max thinking switch right feel anything good enough far,0,-1
theoddgamer exactly mkbhd already video less change new iphone make people keep phone longer buy new phone every year something like went iphone iphone last year difference night day,1,-1
gunna first iphone get really crappy phone whole life get get one best iphones get,2,-1
pro max still going strong,0,-1
year phone never buy newest model getting tired year old looking replace iphone,1,-1
upgrade every year releasing new phone every year mean get meaty enough hardware upgrade people get new phone every year either immature kid trying cool rich people much money throw luxury people get yearly release people year phone contract gen behind current really unreasonable upgraded pro pro january something really enticing get upgrade year purely based screen thing make want new phone battery capacity dropping get laggy hang intel processor might awhile lol,1,-1
trying appeal need new one every year every year lot people year old phone want upgrade,1,-1
make phone need case screen protector weak battery charging difficult repair etc overpriced streamline option cheap pro watch profit roll,2,-1
samsung really need release new phone watch every year anymore,1,-1
ightmrfr weird,2,-1
promotion dynamic island think,2,-1
every year change battery phone,1,-1
dropped iphone last week buy new one got mean gon use one another year least need new one year ngl,1,-1
nusuntraresh apple fan boy,2,-1
bardo apple fan boy,2,-1
best comment basically paying much stupid body change bit camera improvement basically waste money rather buy sony worth inova iphones moment,2,-1
angieleo bro,2,-1
even since iphone,3,-1
ightmrfr assume still enough money buy one still want trash,2,-1
fact wife bought pro max since rich still rocking crazy year seen archaic,0,-1
yall say none android drop shit every day year month,1,-1
,2,2
also people different upgrade cycle also million people bought iphone iphone range month release really going let,3,-1
ightmrfr apple hurt,2,-1
people year iphone newest one apple get money yeah people iphone buy people iphone potentially buy,3,-1
change made samsung,2,-1
ightmrfr shut bad opinion,2,-1
aminebelhoucine year old iphone anymore minimum,1,-1
ightmrfr say gotba droid wit saying got droid,2,-1
wish could keep phone long haha,2,-1
main reason make every year apple want money customer want prestige,1,-1
guy phone look hood make difference eventually phone gon die absolutely get one iphone usually longer life,2,-1
money lmfao,2,-1
iphone iphone never without steve,3,-1
way higher htan get newest iphone think understand business work esp publically traded multinational,2,-1
ightmrfr wow edgy must popular grade,2,-1
theoddgamer poor ppl upgrade every year normal people upgrade every year worst,1,-1
probably hold back feature keep updating phone,2,-1
logical reason phone like car company get away releasing new one every year minimal upgrade protects product devaluation similar textbook industry operates,1,-1
changed damn see difference sluggish,2,-1
ightmrfr like channel clown,2,-1
wrong processing power important mean happy pro max great rest missing better camera always ensure better quality photo obviously small screen see difference mean thing quality subjective hence happy awesome rest please interject sentence hardly anything changed wrong plenty changed since,2,-1
need anything,2,-1
people switched year year want latest greatest,1,-1
bit huge jump usb,2,-1
say people mind decide want upgrade obviously lot people upgrade older phone year old,1,-1
ightmrfr samsung greatest either every phone fit certain people need consider samsung phone trash overpriced especially decided cost extra,2,-1
upgrading year iphone one know upgrade even apple,1,-1
agreed went pro using forget think using sometimes,2,-1
changed iphone,3,-1
dropped plot,2,-1
phone pro haha,0,-1
planning upgrade pro pro hope see difference,0,-1
still going good iphone plus,3,-1
zioser know anyone people get new phone every year remember everyone buy new phone every year people want latest phone time come,1,-1
insubordinatenyc pointless,2,-1
midwestpyro car company release new model every year,1,-1
apple release new phone every year business buy one every year,1,-1
real,2,-1
releasing new iphone every year problem continuously buy every new release,1,-1
dynamic island much better camera quality iphone apple intelligence,2,-1
nishkayadav bot account,2,-1
laso nahh bro real human,2,-1
true ever get new phone twice update longer update phone,2,-1
true ever get new phone twice update longer work phone,2,-1
still iphone haha,3,-1
dumb,2,-1
early,2,-1
iphone finally worthy opponent,3,-1
parent traded iphone iphone pro max,0,-1
still rocking one till day bought day one battery health big fan iphone price ridiculous,2,-1
matrixx bro exactly also first day,2,-1
watching old as iphone,3,-1
battery health upgrading till stop io update another year guess,2,-1
remoteornot io last io next year becoming obsolete,2,-1
sickstyle feel man,2,-1
matrixx ride battle next year,1,-1
much graphically demanding mobile game coming planning upgrade storage space battery life,2,-1
real,2,-1
matrixx odd battery health iphone upgraded percent battery health traded battery even last day,2,-1
bought battery health,2,-1
matrixx got mine around got lol still recipe original box battery health lol,2,-1
true gon replace mine year,1,-1
bought mid battery health,2,-1
iphone plus batt,3,-1
hate,2,-1
remoteornot sadly io last update get kinda need new phone care update,2,-1
ljang iphone battery health,3,-1
remoteornot great line bro,2,-1
anneface bro phone lit gang,2,-1
model iphone better,3,-1
jamescarter coral,2,2
matrixx iphone battery health like hell,3,-1
mine struggling year think may time upgrade also storage would nice gigz,2,-1
matrixx uranium battery,2,-1
pro max need phone needed deserved,0,-1
bought battery,2,-1
still using plus still fine,2,-1
jna look using average hour per day last year charhing every night battery less start charging rarely play game think guy forgot battery champ point,2,-1
bought battery health running io public beta,2,-1
lmao,2,-1
prabin bro,2,-1
peemwhyyoucream still last day till get home plug,2,-1
still got mine going upgrade soon,2,-1
yep thought,2,-1
sickstyle,2,-1
sickstyle still still bummed hold charge,2,-1
lmaoo,2,2
prabin exactly year,1,-1
bro iphone pro capacity something wrong,0,-1
aaaand still burn finger due overheating,2,-1
petepicklers trade,2,-1
alexisquiroz mobile,2,-1
still rocking iphone battery health edit dropped battery health,2,-1
people think phone old still using literally problem replace battery,2,-1
matrixx apple deems product obsolete even still get security update obsolete longer get security update apps stop working still like year life left,2,-1
xeqtrm still get security update new apps like still definitely still usable long nobody know get io oldest ipad support processor iphone,2,-1
mine think getting new iphone,3,-1
anneface remove life get rid phone altogether buy another one make happy,2,-1
iphone,3,1
forgot iphone upgraded pro,0,-1
lmao fresh ahh comment,2,-1
video came,2,-1
bring back mini,2,-1
apple innovation,2,-1
past android user innovation,2,-1
zacgougeon,2,-1
lifeontwowheels apple smoother way better use android,2,-1
lifeontwowheels past android user depending android would considered innovation innovation,2,-1
zacgougeon mean way better use,2,-1
,2,2
cooler apple airpods,2,-1
lifeontwowheels android buggy user friendly apple feel much nicer hold thin plastic phone,2,-1
zacgougeon dude probably used cheap as android comparing expensive iphone,2,-1
zacgougeon used euro entry lvl phone,2,-1
zacgougeon using walmart burner phone ultra feel way better made wife iphone camera way better idea people iphones act like android user poor white trash lol,2,-1
hellenhardy innovation dont get,2,-1
madmike personally used samsung galaxy also huawei work let tell glad everyday phone first iphone iphone pro max soon got phone kicking making switch sooner,0,-1
zacgougeon heavy phone user guy use gps like time apps need work also gamer whole day powerbank annoying iphone,2,-1
zacgougeon lmao bet never touched seen flagship android,2,-1
lifeontwowheels good choice alll reason one phone meant gaming,2,-1
lifeontwowheels nope personally used samsung galaxy also huawei work let tell glad everyday phone first iphone iphone pro max soon got phone kicking making switch sooner,0,-1
soumalyadatta personally used samsung galaxy also huawei work let tell glad everyday phone first iphone iphone pro max soon got phone kicking making switch sooner,0,-1
zacgougeon idc phone prefer flagship android havent plastic since fuck know switch exactly,2,-1
five star medium personally used samsung galaxy also huawei work let tell glad everyday phone first iphone iphone pro max soon got phone kicking making switch sooner,0,-1
dxfault used plastic,2,-1
madmike personally used samsung galaxy also huawei work let tell glad everyday phone first iphone iphone pro max soon got phone kicking making switch sooner,0,-1
dxfault correct,2,-1
zacgougeon sure bro,2,-1
zacgougeon lmao get wish,2,-1
five star medium sorry precise got work plastic also sorry human,2,-1
zacgougeon wife honor magic pro ram silicon carbon battery way better iphone samsung,2,-1
zacgougeon brain smooth say guy,2,-1
wheredaboof thanks think related dad slept mom,2,-1
zacgougeon old feature new innovative iphones,2,-1
setharnold smooth run change need tape time app open stall try open app call smoothness,2,-1
wheredaboof stop talking like,2,-1
zacgougeon lmfao bro dunno get device dis old ringer still run heavy game like genshin impact codm pubg even use samsung dex flawlessly whereas ppl iphone complaining lag heat issue,2,-1
setharnold really clue guy get samsung device even older flagship one lag say,2,-1
setharnold phone video game sell also android samsung phone lack quality useful thing software issue,2,-1
five star medium much habit yall even see,2,-1
five star medium friend family made switch android io saying,2,-1
zacgougeon nah problem brainwashed ridiculous seeing writing quality know well apple manufacturer lcd camera modem chip etc really think buy top quality manufacturer sheep,2,-1
five star medium bro convinced talking low budget apple bot,2,-1
zacgougeon smoothness mean animation lmao could said prefer animation io one one perfectly fine started whole as war,2,-1
itouchgrass swiping using phone general feel smooth getting upset since side,2,-1
zacgougeon rhe reason still sticking android samsung series particular phone split screen customization lastly samsung dex tho ultra promax almost price still buy ultra promax future apple able split screen turning point,2,-1
zacgougeon know ahh reply,2,-1
wheredaboof see smooth,2,-1
cristovaldolotina apple ipad one iphone kind useless small screen like,2,-1
setharnold low budget android,2,-1
zacgougeon well actually useless using time samsung tab well using phone,2,-1
zacgougeon smooth,2,-1
zacgougeon android phone brand comment prof ignorant simple tech term,2,-1
wheredaboof android phone,2,-1
soumalyadatta apps optimised iphone uploads photo video camera social medium apps including messenger apps higher qualoty iphones even google apps better iphone android even flagship gmail hour delay inbox doesnt happen iphones let alone provacy security thousand time better closed system io open system android developer apps game doesnt care android phone iphones also aaa game never port android,2,-1
zacgougeon okay sheep,2,-1
zacgougeon apple get pay riding,2,-1
way better lol zacgougeon,2,-1
zacgougeon iphones lol,2,-1
ivaerz guy never one,2,-1
innovation,2,-1
zacgougeon actually agree lifelong android user first android samsung note still using pixel work secondary phone first iphone think apps run smoother io exception gmail youtube work better pixel,2,-1
zacgougeon far remember none series atleast plastic back,2,-1
soumalyadatta google see,2,-1
soumalyadatta everyone different use phone use gaming mean people ever heard asus rog phone phone meant gaming personal experience mean jack shit world phone sound like boomer wan use phone bother becoming apple sheep keep using old rotary dial phone,2,-1
apple gave innovation year ago stale people keep buying phone year year,1,-1
doppo apple connectivity device ecosystem security user friendly easy use powerful productivity fluidity etc able play triple game cute moving wallpaper,2,-1
zacgougeon comment make sick must apple ceo disguise probable explanation,2,-1
clint rudy nope plain old guy know wonderful apple made switch,2,-1
zacgougeon apple copying android year old feature customisation innovation iphones haaaha,1,-1
zacgougeon obviously lulled asleep rose pink monstrosity,2,-1
,2,2
love nepal,2,-1
hii sir,2,-1
damn early lol,2,-1
safe bangladesh student,2,-1
never early,2,-1
see comment first,2,-1
first,2,10
messed dude,2,-1
hhhh,2,2
ten away even better,2,-1
care number one matter,2,-1
aye least last,2,-1
duck word great prophet ricky bobby first last,2,-1
first mind set first,2,-1
know contest,2,-1
care,2,11
actually looked view knew,2,-1
omg first stfu,2,-1
thattattooguyofficial manifest hell outta first,2,-1
ydrewy become first,2,-1
muahahahaha,2,2
care,2,11
lol tho,2,-1
shut bro,2,-1
see comment give fuk,2,-1
care,2,11
see reply chu iya,2,-1
see reply dumb,2,-1
awe figure,2,-1
nerf,2,2
nerd,2,2
nuh,2,2
last,2,-1
best way say first,2,-1
lol,2,7
thanks letting know,2,-1
unnecessary comment,2,-1
one care,2,-1
,2,2
,2,2
funny,2,-1
finally someone said lol,2,-1
,2,2
liked comment,2,-1
sad,2,-1
believe clown still care number comment,2,-1
help life,2,-1
man identify first sooo win,2,-1
shit,2,-1
like give fuck,2,-1
see comment laugh people still give first commenter,2,-1
first mean life,2,-1
actually person click video happy fact,2,-1
wan see,2,-1
see comment dumbass,2,-1
,2,2
midloran call bull,2,-1
see reply really dgaf,2,-1
first moma though,2,-1
first,2,10
wrong,2,-1
dufaq care,2,11
,2,2
true still first mind daddy,2,-1
humor,2,2
first,2,10
someone gift iphone,3,-1
,2,2
sup,2,-1
first,2,10
,2,2
optiimal thank banner movie,2,-1
last,2,-1
day,2,-1
jaoo bogdane nevaljalce,2,-1
,2,2
,2,2
first first one get screwed uncle,2,-1
nobody care first grow,2,-1
first last ricky bobby,2,-1
yes second comment got like,2,-1
,2,2
finally somebody get,2,-1
,2,2
wait iphone pro max,0,-1
yeah,2,-1
,2,2
heyohhhhhhhhh,2,2
gta,2,-1
,2,2
like actually first good job,2,-1
